Geo Point,Geo Shape,Export Date,Name,Operating Voltage
"58.540195289391434, -3.759661605506602","{""coordinates"": [[[-3.760333318639148, 58.54025657166927, 0.0], [-3.759679276654958, 58.54055205658482, 0.0], [-3.758990282965294, 58.54013310875562, 0.0], [-3.759643081715986, 58.53983891094832, 0.0], [-3.760333318639148, 58.54025657166927, 0.0]]], ""type"": ""Polygon""}",30/01/2026,LIMEKILN SUBSTATION,132000
"57.45755813229846, -4.545495407645395","{""coordinates"": [[[-4.545619062168017, 57.45751164611965, 0.0], [-4.545583693140125, 57.457627148922164, 0.0], [-4.545375303026811, 57.45760608820528, 0.0], [-4.545403717380039, 57.45748901226799, 0.0], [-4.545619062168017, 57.45751164611965, 0.0]]], ""type"": ""Polygon""}",30/01/2026,AIGAS SUBSTATION,132000
"56.19793127317914, -5.145003848766576","{""coordinates"": [[[-5.145289966414553, 56.19816021843218, 0.0], [-5.144970441754963, 56.19814219023363, 0.0], [-5.144857104505763, 56.19819937211332, 0.0], [-5.144390955340248, 56.19791389233213, 0.0], [-5.144498337982806, 56.1978570125576, 0.0], [-5.144895460964671, 56.197656234289695, 0.0], [-5.144988119568499, 56.19760907440366, 0.0], [-5.144989664438484, 56.19760828804608, 0.0], [-5.145267109274913, 56.19777590287096, 0.0], [-5.145307851792407, 56.197800520015704, 0.0], [-5.145354962288243, 56.19782897717462, 0.0], [-5.145451455511884, 56.197887269222434, 0.0], [-5.145518700140131, 56.197927891677644, 0.0], [-5.145627092931795, 56.1979933716231, 0.0], [-5.145304099384969, 56.19816101558746, 0.0], [-5.145300130317932, 56.19816079121118, 0.0], [-5.145289966414553, 56.19816021843218, 0.0]]], ""type"": ""Polygon""}",30/01/2026,AN SUIDHE SUBSTATION,132000
"56.56399606237094, -2.619620551446244","{""coordinates"": [[[-2.619549117925617, 56.56438063398981, 0.0], [-2.619511581320832, 56.56438913223785, 0.0], [-2.61948751190623, 56.564360054010315, 0.0], [-2.619471731927862, 56.56434036772686, 0.0], [-2.619435136709896, 56.56429158698561, 0.0], [-2.619392736831607, 56.56423609711527, 0.0], [-2.619334527879317, 56.564159124262474, 0.0], [-2.619273035746394, 56.56408037092809, 0.0], [-2.619205731845206, 56.5639944592685, 0.0], [-2.61920156886596, 56.563988640368805, 0.0], [-2.619149150666655, 56.563917478218855, 0.0], [-2.619034428030407, 56.563767566639015, 0.0], [-2.619081817581777, 56.56375614725397, 0.0], [-2.619727302277288, 56.56360060402684, 0.0], [-2.620194364404677, 56.56420155402437, 0.0], [-2.620111740650737, 56.56424115113832, 0.0], [-2.620094628504055, 56.56424935091263, 0.0], [-2.620077968435446, 56.56425733550706, 0.0], [-2.620063859272825, 56.56426409722089, 0.0], [-2.620052288120239, 56.564269643306574, 0.0], [-2.619941897597166, 56.564291708970956, 0.0], [-2.619881150968866, 56.564305462872944, 0.0], [-2.619549117925617, 56.56438063398981, 0.0]]], ""type"": ""Polygon""}",30/01/2026,ARBROATH SUBSTATION,132000
"57.25360505233653, -3.7319388926636297","{""coordinates"": [[[-3.732212533259486, 57.253109552433486, 0.0], [-3.732722659258963, 57.25339676205683, 0.0], [-3.732424387306465, 57.25356160924237, 0.0], [-3.732373291825287, 57.25377974012678, 0.0], [-3.731798912353901, 57.25409097768255, 0.0], [-3.731102038249258, 57.253710023239435, 0.0], [-3.732212533259486, 57.253109552433486, 0.0]]], ""type"": ""Polygon""}",30/01/2026,BOAT OF GARTEN SUBSTATION,132000
"58.18762418970201, -4.72932000742116","{""coordinates"": [[[-4.72965165398641, 58.1873926269229, 0.0], [-4.72989234108356, 58.18770257211574, 0.0], [-4.729303918046841, 58.18783019415367, 0.0], [-4.729214258175207, 58.187716974253675, 0.0], [-4.729032383300225, 58.18775555164869, 0.0], [-4.728995906837377, 58.187709460795105, 0.0], [-4.728708092786706, 58.187771286583434, 0.0], [-4.728609720375281, 58.18764449502003, 0.0], [-4.728848719185488, 58.187591118262624, 0.0], [-4.728858492327457, 58.187604514065534, 0.0], [-4.728900150234892, 58.187594600871954, 0.0], [-4.728870798121708, 58.1875593115671, 0.0], [-4.72965165398641, 58.1873926269229, 0.0]]], ""type"": ""Polygon""}",30/01/2026,CASSLEY SUBSTATION,132000
"56.47386433548882, -3.0447336940510037","{""coordinates"": [[[-3.044412717255673, 56.474451946890625, 0.0], [-3.04436602332247, 56.474460623493556, 0.0], [-3.044333012319788, 56.47443493580971, 0.0], [-3.044288335392813, 56.474410065018404, 0.0], [-3.044277625450304, 56.47440431514422, 0.0], [-3.044262783970213, 56.47439590465384, 0.0], [-3.04419722707864, 56.474432394357265, 0.0], [-3.044152628680013, 56.47440446810492, 0.0], [-3.044141070253862, 56.47439737767093, 0.0], [-3.044061957050039, 56.47435401869557, 0.0], [-3.044000206245911, 56.47432219359103, 0.0], [-3.043991488298696, 56.474317686576, 0.0], [-3.043967617908521, 56.47430272227096, 0.0], [-3.04394229335157, 56.47429386172502, 0.0], [-3.043930278845512, 56.47428819107441, 0.0], [-3.043857080894977, 56.4742533175634, 0.0], [-3.043766742882289, 56.47421499429803, 0.0], [-3.043939534536186, 56.47409314817881, 0.0], [-3.043947489246644, 56.47408724131705, 0.0], [-3.043861164455079, 56.47381663335811, 0.0], [-3.043849790991932, 56.473780790732505, 0.0], [-3.043819342814363, 56.47368160289106, 0.0], [-3.043789711254806, 56.473585072997224, 0.0], [-3.043765167114667, 56.4735053868119, 0.0], [-3.04376511728257, 56.473505227305616, 0.0], [-3.043773674676568, 56.473503893022915, 0.0], [-3.04380471992885, 56.47349905435073, 0.0], [-3.043940522173525, 56.47347868543061, 0.0], [-3.044113060817181, 56.47345276488777, 0.0], [-3.044237069781181, 56.47343413451595, 0.0], [-3.044320788860775, 56.47345020444081, 0.0], [-3.045496907328932, 56.47327670474381, 0.0], [-3.04553508994521, 56.473396675747544, 0.0], [-3.045536584328934, 56.473401372871905, 0.0], [-3.045628343786453, 56.47369010704407, 0.0], [-3.045710257167523, 56.47393775140392, 0.0], [-3.045738572970884, 56.474036955866296, 0.0], [-3.045549825241396, 56.474055328880944, 0.0], [-3.045587727960385, 56.47417329146963, 0.0], [-3.045459629395144, 56.47419286057013, 0.0], [-3.044902411921023, 56.474278215419766, 0.0], [-3.044958418106205, 56.47439634026799, 0.0], [-3.044678734921725, 56.474438675515, 0.0], [-3.044481763885928, 56.47446798292586, 0.0], [-3.044428287140864, 56.47444904865191, 0.0], [-3.044412717255673, 56.474451946890625, 0.0]]], ""type"": ""Polygon""}",30/01/2026,CHARLESTON SUBSTATION,132000
"56.2772855136197, -4.922058816560429","{""coordinates"": [[[-4.922719710172033, 56.2769875436529, 0.0], [-4.922492890701437, 56.27714454270723, 0.0], [-4.922659740397878, 56.27722078595962, 0.0], [-4.922535793515632, 56.27732775012102, 0.0], [-4.922530166554573, 56.27733260574966, 0.0], [-4.922457880316355, 56.277394987580976, 0.0], [-4.922374218091509, 56.27744622238659, 0.0], [-4.92229251309064, 56.277408579515665, 0.0], [-4.922153000279478, 56.27734430215052, 0.0], [-4.922116972149976, 56.27736762508006, 0.0], [-4.922030315968173, 56.27742621126106, 0.0], [-4.922015688593513, 56.27741873655172, 0.0], [-4.921971262233581, 56.277448460048156, 0.0], [-4.921923248405367, 56.277426942472424, 0.0], [-4.921865840200444, 56.27745805120838, 0.0], [-4.921895342172448, 56.27747200605813, 0.0], [-4.921932893902882, 56.277489815706815, 0.0], [-4.921973255961451, 56.27750845783953, 0.0], [-4.921984420195478, 56.27750019414569, 0.0], [-4.922031668820757, 56.277522269099066, 0.0], [-4.921986889335654, 56.27754948408899, 0.0], [-4.922019246065645, 56.27756421732215, 0.0], [-4.922024050139439, 56.27756640406965, 0.0], [-4.92196121528434, 56.27760474214452, 0.0], [-4.92199471147586, 56.2776202206044, 0.0], [-4.921997077026216, 56.277653333235016, 0.0], [-4.922119117237138, 56.27771328194344, 0.0], [-4.922081795306801, 56.277739134292034, 0.0], [-4.922056658880706, 56.27775655498612, 0.0], [-4.922017053944066, 56.27778382753099, 0.0], [-4.92200906189476, 56.27778940955943, 0.0], [-4.921965049132454, 56.27782011204029, 0.0], [-4.921774436974607, 56.2777339176266, 0.0], [-4.921747526774578, 56.277718971197125, 0.0], [-4.921735629785243, 56.27771236230315, 0.0], [-4.921707071798587, 56.27769595815543, 0.0], [-4.921670905323722, 56.27766454270241, 0.0], [-4.921699396418187, 56.277644076569, 0.0], [-4.921574698014372, 56.27758951157783, 0.0], [-4.921342406867645, 56.277492795242374, 0.0], [-4.921384510373896, 56.27746438525985, 0.0], [-4.921394270355112, 56.277457832983025, 0.0], [-4.921408795006603, 56.27744808144685, 0.0], [-4.921407287668134, 56.27744494940695, 0.0], [-4.921400154303488, 56.27743012822059, 0.0], [-4.921656560072299, 56.27725211791572, 0.0], [-4.921875064740175, 56.27710044043367, 0.0], [-4.92196175846828, 56.277040235489814, 0.0], [-4.922085954669453, 56.27694004354182, 0.0], [-4.922116618359909, 56.2769205327216, 0.0], [-4.922144956555818, 56.27691500939777, 0.0], [-4.922176993244444, 56.27692180857832, 0.0], [-4.922183092742988, 56.276923546741145, 0.0], [-4.922224165686901, 56.27689435181026, 0.0], [-4.92234333467272, 56.27680875024052, 0.0], [-4.922719710172033, 56.2769875436529, 0.0]]], ""type"": ""Polygon""}",30/01/2026,CLACHAN SUBSTATION,132000
"57.14005131027406, -2.0985968460900053","{""coordinates"": [[[-2.098676516033761, 57.139753248844286, 0.0], [-2.098588777230156, 57.13981458223301, 0.0], [-2.098571901075776, 57.139825291616006, 0.0], [-2.098618933714804, 57.13984630986991, 0.0], [-2.098648505530081, 57.13985952574257, 0.0], [-2.098674021079616, 57.13987092843927, 0.0], [-2.098683171048558, 57.13989427708847, 0.0], [-2.098737644717235, 57.13991859428409, 0.0], [-2.098776607934882, 57.139935987907016, 0.0], [-2.098964398809822, 57.14001981733717, 0.0], [-2.098980558743957, 57.140050813957096, 0.0], [-2.099043288727114, 57.14017111888612, 0.0], [-2.099095569938799, 57.14027666396444, 0.0], [-2.099156133966387, 57.140272897016544, 0.0], [-2.099187824864632, 57.140346595581754, 0.0], [-2.099165360561098, 57.14036781332319, 0.0], [-2.098937234444485, 57.140402641421886, 0.0], [-2.098849003107824, 57.14041611382261, 0.0], [-2.098604888367705, 57.14045338834502, 0.0], [-2.098564186281679, 57.140445236876566, 0.0], [-2.098544200962674, 57.14044819006569, 0.0], [-2.098530092293443, 57.140424216501344, 0.0], [-2.098523101040034, 57.140417919516345, 0.0], [-2.09846003082243, 57.14036112098843, 0.0], [-2.098439482872834, 57.14034263751472, 0.0], [-2.098418126670224, 57.14032342525172, 0.0], [-2.098448893075458, 57.14027381475587, 0.0], [-2.098385606870266, 57.14014873100075, 0.0], [-2.098383779767883, 57.14014513922749, 0.0], [-2.098396365125969, 57.1401431503715, 0.0], [-2.098411196686016, 57.14014080581658, 0.0], [-2.098395329920362, 57.14010804822061, 0.0], [-2.098385444378066, 57.14008764656171, 0.0], [-2.098372599963225, 57.14009162625855, 0.0], [-2.098349866332068, 57.140098669752, 0.0], [-2.098277397789995, 57.14005587766175, 0.0], [-2.098266340810889, 57.140036087759036, 0.0], [-2.098244745079206, 57.139992537046716, 0.0], [-2.098231452670511, 57.139964700105686, 0.0], [-2.0982181507397, 57.139933269960686, 0.0], [-2.098200684685443, 57.13988926684734, 0.0], [-2.098184044822375, 57.13984526308305, 0.0], [-2.09817156316274, 57.13981158653268, 0.0], [-2.098161585003791, 57.13978734019322, 0.0], [-2.098126653208841, 57.139699333945906, 0.0], [-2.098114165693142, 57.1396634116374, 0.0], [-2.098101665096988, 57.13962254867383, 0.0], [-2.098094147598661, 57.139591563130224, 0.0], [-2.098086595569575, 57.139547552226375, 0.0], [-2.098084484149216, 57.13953641493005, 0.0], [-2.098171669229191, 57.139540299090086, 0.0], [-2.098216351315782, 57.139566763951336, 0.0], [-2.098264333269213, 57.13959142960021, 0.0], [-2.09830817143138, 57.13961115782239, 0.0], [-2.098367715949853, 57.139634466893256, 0.0], [-2.098433050733776, 57.139660466288696, 0.0], [-2.098589024371317, 57.13972133823817, 0.0], [-2.098622243026836, 57.139733438247134, 0.0], [-2.098650053433369, 57.13974356804215, 0.0], [-2.098676516033761, 57.139753248844286, 0.0]]], ""type"": ""Polygon""}",30/01/2026,CLAYHILLS SUBSTATION,132000
"57.63438241953986, -4.769002760375107","{""coordinates"": [[[-4.770264559275073, 57.63394083831171, 0.0], [-4.770325494486267, 57.63476833643601, 0.0], [-4.767741121884098, 57.634823764730854, 0.0], [-4.767679284720557, 57.63399685205842, 0.0], [-4.770264559275073, 57.63394083831171, 0.0]]], ""type"": ""Polygon""}",30/01/2026,CORRIEMOILLIE SUBSTATION,132000
"56.538263277056366, -3.2735787597303725","{""coordinates"": [[[-3.273507981724102, 56.53762882649199, 0.0], [-3.273524099104843, 56.53760952016915, 0.0], [-3.273529126937504, 56.5376447751544, 0.0], [-3.273583223651765, 56.53768191536156, 0.0], [-3.273630454511804, 56.53771487972268, 0.0], [-3.273728137408049, 56.537759921742264, 0.0], [-3.273942391054341, 56.53786184969138, 0.0], [-3.273976830771336, 56.537881682657215, 0.0], [-3.274038893289459, 56.53791345166866, 0.0], [-3.274409902525536, 56.538098243501764, 0.0], [-3.27447318296381, 56.538131295410736, 0.0], [-3.274565477039805, 56.53817483229796, 0.0], [-3.274513339214756, 56.538209303430044, 0.0], [-3.274465876743799, 56.53824973379765, 0.0], [-3.274383709551903, 56.53831285170503, 0.0], [-3.274330646598439, 56.53833412374865, 0.0], [-3.274268102110801, 56.53837231247513, 0.0], [-3.27392151602465, 56.53860936038885, 0.0], [-3.273555928791501, 56.53885939994153, 0.0], [-3.273515291113979, 56.53884083074434, 0.0], [-3.272625898424605, 56.538434428323086, 0.0], [-3.272802420108191, 56.53830997295071, 0.0], [-3.27286901217811, 56.53826302200135, 0.0], [-3.272938829356115, 56.53826464282788, 0.0], [-3.272943119045784, 56.53826163391228, 0.0], [-3.272972373232939, 56.53824174744301, 0.0], [-3.27301052885652, 56.538215749983685, 0.0], [-3.273000150634699, 56.53820494431705, 0.0], [-3.272978504448667, 56.53818240498595, 0.0], [-3.272968402580937, 56.53817188669329, 0.0], [-3.272899090163263, 56.53814168917901, 0.0], [-3.273184721160837, 56.53795578191436, 0.0], [-3.27325485393136, 56.537910720802564, 0.0], [-3.273255262242313, 56.53790738237413, 0.0], [-3.273214184644137, 56.53789224078391, 0.0], [-3.273171702089061, 56.537880442429426, 0.0], [-3.273192737432403, 56.5378739806887, 0.0], [-3.273205225463085, 56.53784372413419, 0.0], [-3.273210358320279, 56.53784016029576, 0.0], [-3.273243085553319, 56.53782400548182, 0.0], [-3.273312987385419, 56.53778181104251, 0.0], [-3.273358080823485, 56.537753480012995, 0.0], [-3.273393730700237, 56.53772712176337, 0.0], [-3.273421069068162, 56.53770690890327, 0.0], [-3.273507981724102, 56.53762882649199, 0.0]]], ""type"": ""Polygon""}",30/01/2026,COUPAR ANGUS SUBSTATION,132000
"56.13184507174157, -5.265142762666121","{""coordinates"": [[[-5.265572625015168, 56.1314918147446, 0.0], [-5.265593122632993, 56.13213984831587, 0.0], [-5.265212210269031, 56.13213858091657, 0.0], [-5.265213125877293, 56.13223989216744, 0.0], [-5.264813530624933, 56.13224403533336, 0.0], [-5.264739270990413, 56.13213682493022, 0.0], [-5.26471083348387, 56.131500346854004, 0.0], [-5.265572625015168, 56.1314918147446, 0.0]]], ""type"": ""Polygon""}",30/01/2026,CRARAE SUBSTATION,132000
"56.46323568131318, -2.978362244983376","{""coordinates"": [[[-2.978542930898753, 56.46305469868291, 0.0], [-2.978776728295057, 56.46331028840357, 0.0], [-2.978545494865847, 56.46337455398103, 0.0], [-2.978436942931115, 56.463255466537895, 0.0], [-2.978294496310681, 56.46329504306726, 0.0], [-2.978307561277481, 56.46331084267241, 0.0], [-2.978039901610642, 56.46338491798939, 0.0], [-2.977909759610292, 56.4632403045195, 0.0], [-2.977945559063424, 56.463230768413815, 0.0], [-2.978012273860397, 56.4632129924875, 0.0], [-2.97832245857849, 56.46312654279976, 0.0], [-2.978454139461104, 56.46309054607751, 0.0], [-2.978445103078927, 56.46308057263023, 0.0], [-2.978460932226106, 56.46307638684778, 0.0], [-2.978542930898753, 56.46305469868291, 0.0]]], ""type"": ""Polygon""}",30/01/2026,DUDHOPE SUBSTATION,132000
"56.96440466563089, -2.3474011911863686","{""coordinates"": [[[-2.349499147787887, 56.96357880923801, 0.0], [-2.34924598452822, 56.965360940049266, 0.0], [-2.347223361234258, 56.96527093716054, 0.0], [-2.347157065715109, 56.96529894266305, 0.0], [-2.346362824735347, 56.965211393018464, 0.0], [-2.345644781563861, 56.965173646924065, 0.0], [-2.34534850934183, 56.96506151815969, 0.0], [-2.345163873162592, 56.96494062721486, 0.0], [-2.345228936638749, 56.963940619923335, 0.0], [-2.346817308941772, 56.963430641310715, 0.0], [-2.349499147787887, 56.96357880923801, 0.0]]], ""type"": ""Polygon""}",30/01/2026,FETTERESSO SUBSTATION,132000
"56.48163669961592, -4.298604063783168","{""coordinates"": [[[-4.298871743789959, 56.48162241390879, 0.0], [-4.298837817659439, 56.48163945845057, 0.0], [-4.298749957019052, 56.48168360044784, 0.0], [-4.298592802948249, 56.481762449356, 0.0], [-4.298550665700102, 56.48173707813744, 0.0], [-4.298546677701647, 56.481739024839136, 0.0], [-4.298527646406961, 56.48174831554364, 0.0], [-4.298370038527307, 56.481825258378585, 0.0], [-4.298207519791123, 56.48172411080455, 0.0], [-4.298229710836698, 56.481713168284024, 0.0], [-4.298265083004975, 56.481695725083014, 0.0], [-4.298382815046483, 56.481636389004656, 0.0], [-4.298644610616472, 56.481507343373146, 0.0], [-4.298709627364564, 56.481475245350744, 0.0], [-4.298731611909788, 56.481465323866615, 0.0], [-4.298754492817677, 56.4814549975476, 0.0], [-4.298832208252729, 56.48150355440397, 0.0], [-4.298871979240563, 56.481487742435114, 0.0], [-4.298899754054392, 56.48147669996443, 0.0], [-4.298979825165731, 56.48153608442425, 0.0], [-4.298925042058984, 56.48156155220515, 0.0], [-4.298955340412356, 56.481580492354965, 0.0], [-4.298893706573565, 56.481611380234526, 0.0], [-4.298871743789959, 56.48162241390879, 0.0]]], ""type"": ""Polygon""}",30/01/2026,FINLARIG SUBSTATION,132000
"57.686304904871086, -2.024099009215056","{""coordinates"": [[[-2.024513328929881, 57.68599652258801, 0.0], [-2.024812072323534, 57.68632018354752, 0.0], [-2.024571159902253, 57.68638443245988, 0.0], [-2.02468212789997, 57.6865083403415, 0.0], [-2.024092453532615, 57.686667888030826, 0.0], [-2.023995254502093, 57.68655417273324, 0.0], [-2.023982393666158, 57.68654040992142, 0.0], [-2.023859986321234, 57.68657232023879, 0.0], [-2.02384823913476, 57.68656109468258, 0.0], [-2.023573242708277, 57.68663525019536, 0.0], [-2.02357310676706, 57.686635104708756, 0.0], [-2.023569550478161, 57.68663129870705, 0.0], [-2.023541858777998, 57.68660166254111, 0.0], [-2.023419679887162, 57.686470454998904, 0.0], [-2.023404344755244, 57.686357640990536, 0.0], [-2.023399457243933, 57.68632090456109, 0.0], [-2.023455950813507, 57.68628343806766, 0.0], [-2.023798956462162, 57.686055930558226, 0.0], [-2.023801782778663, 57.68605405632664, 0.0], [-2.023837847053715, 57.686044442965105, 0.0], [-2.02441548319883, 57.685890461491, 0.0], [-2.024416342493216, 57.68589139278138, 0.0], [-2.024513328929881, 57.68599652258801, 0.0]]], ""type"": ""Polygon""}",30/01/2026,FRASERBURGH SUBSTATION,132000
"57.41596470425224, -3.3159226867439724","{""coordinates"": [[[-3.315864728913248, 57.41570396804624, 0.0], [-3.315909416781418, 57.415714146827206, 0.0], [-3.316051940779545, 57.415746611510635, 0.0], [-3.31623714546714, 57.41578879774314, 0.0], [-3.316156544732232, 57.41588567475583, 0.0], [-3.316177071856018, 57.41589005271161, 0.0], [-3.316241270536552, 57.415903744943435, 0.0], [-3.316223444850453, 57.41592198826772, 0.0], [-3.316149624302632, 57.416012955077846, 0.0], [-3.316078639117989, 57.41610407189153, 0.0], [-3.31595863608214, 57.41625822670093, 0.0], [-3.315845691780644, 57.41623326418609, 0.0], [-3.315621644014879, 57.41618358913857, 0.0], [-3.315799356513831, 57.41595804098699, 0.0], [-3.315766881546022, 57.41594979634367, 0.0], [-3.315714706237977, 57.41593655054967, 0.0], [-3.315635536852747, 57.415916450973306, 0.0], [-3.315807253420699, 57.4156908755776, 0.0], [-3.315864728913248, 57.41570396804624, 0.0]]], ""type"": ""Polygon""}",30/01/2026,GLENFARCLAS SUBSTATION,132000
"56.56362644387745, -3.7754941526434456","{""coordinates"": [[[-3.775604316698821, 56.56323925047466, 0.0], [-3.776203251669667, 56.563634799896704, 0.0], [-3.775385010576377, 56.56401417881798, 0.0], [-3.77478476627843, 56.56361702679275, 0.0], [-3.775604316698821, 56.56323925047466, 0.0]]], ""type"": ""Polygon""}",30/01/2026,GRIFFIN SUBSTATION,132000
"57.845491461006596, -6.829947476203504","{""coordinates"": [[[-6.829719163560132, 57.84552575450248, 0.0], [-6.829979066568389, 57.845366112214165, 0.0], [-6.830175783368428, 57.845457166787924, 0.0], [-6.829915897402706, 57.84561680883485, 0.0], [-6.829719163560132, 57.84552575450248, 0.0]]], ""type"": ""Polygon""}",30/01/2026,HARRIS SUBSTATION,132000
"56.477008193593974, -4.329337242651531","{""coordinates"": [[[-4.330092249544373, 56.47654863617272, 0.0], [-4.330146230650458, 56.47655215025982, 0.0], [-4.330525340863584, 56.47657682643491, 0.0], [-4.330522807015687, 56.476618345765374, 0.0], [-4.330516535350368, 56.47672150259278, 0.0], [-4.330492042001864, 56.47672139725867, 0.0], [-4.330286181022307, 56.47672052398122, 0.0], [-4.330282451027247, 56.4767964396715, 0.0], [-4.330207591335997, 56.47679523635158, 0.0], [-4.330206552572147, 56.47683195826329, 0.0], [-4.330182400893981, 56.476831573251076, 0.0], [-4.33017732274437, 56.47693151280447, 0.0], [-4.330275630063174, 56.476933081112726, 0.0], [-4.330274862245894, 56.47694805149121, 0.0], [-4.330264723888857, 56.477145487635205, 0.0], [-4.33025871550993, 56.47726582419699, 0.0], [-4.330252044705619, 56.47739805654129, 0.0], [-4.330251926526, 56.47739877771038, 0.0], [-4.330247343285623, 56.477445865131514, 0.0], [-4.330151139823929, 56.47744446488367, 0.0], [-4.330081145798033, 56.47744344691637, 0.0], [-4.329793065405059, 56.47743925448632, 0.0], [-4.329244977694472, 56.47743150275692, 0.0], [-4.328747724809389, 56.47742471256238, 0.0], [-4.328574985336164, 56.47742206549466, 0.0], [-4.328230254987276, 56.47741676917663, 0.0], [-4.328232921730105, 56.47736486489809, 0.0], [-4.328240627602217, 56.47721967042466, 0.0], [-4.328253351017179, 56.47697993338363, 0.0], [-4.328260693957919, 56.4767737266396, 0.0], [-4.328442596463455, 56.47675557553016, 0.0], [-4.328616799674688, 56.47673805749981, 0.0], [-4.328624974402123, 56.47673723549412, 0.0], [-4.328637424902942, 56.47673776576881, 0.0], [-4.328666725609234, 56.47673735079582, 0.0], [-4.328808474226046, 56.47673469103512, 0.0], [-4.328823828472923, 56.47673440291941, 0.0], [-4.328825189365907, 56.47673437738277, 0.0], [-4.328828805506419, 56.47672612967419, 0.0], [-4.328833453225375, 56.47671552961566, 0.0], [-4.328857698480408, 56.476678111643864, 0.0], [-4.328857856198726, 56.476677849862284, 0.0], [-4.328890060846635, 56.47662432902613, 0.0], [-4.329235888543923, 56.476531128255054, 0.0], [-4.329241674762323, 56.47652956917744, 0.0], [-4.329626212301341, 56.47653484331916, 0.0], [-4.329661985039666, 56.47653560971879, 0.0], [-4.330014208582925, 56.47654355621698, 0.0], [-4.330092249544373, 56.47654863617272, 0.0]]], ""type"": ""Polygon""}",30/01/2026,KILLIN SUBSTATION,132000
"56.714728243069366, -4.954332142438932","{""coordinates"": [[[-4.954595492738125, 56.71451184365911, 0.0], [-4.954579683048197, 56.71459365359777, 0.0], [-4.954572094235902, 56.71466358355733, 0.0], [-4.954560031469243, 56.714766067754375, 0.0], [-4.954519538513915, 56.714764627796995, 0.0], [-4.954515330171732, 56.71476446699108, 0.0], [-4.954481519044041, 56.71476325677045, 0.0], [-4.954436470941098, 56.714986968004126, 0.0], [-4.954168829989696, 56.71497637780443, 0.0], [-4.954101339740701, 56.71497370684853, 0.0], [-4.95413620472225, 56.71471392428272, 0.0], [-4.954154529447415, 56.71460374132906, 0.0], [-4.954172946833876, 56.71449265733276, 0.0], [-4.954432300134088, 56.71450259292574, 0.0], [-4.95458829028812, 56.71451143571462, 0.0], [-4.954595492738125, 56.71451184365911, 0.0]]], ""type"": ""Polygon""}",30/01/2026,KINLOCHLEVEN SUBSTATION,132000
"58.03057506584557, -4.393099736489696","{""coordinates"": [[[-4.392654860789908, 58.03064240606799, 0.0], [-4.392637665068345, 58.03063576591905, 0.0], [-4.392798847138988, 58.030508244990244, 0.0], [-4.392821970449802, 58.03051715471337, 0.0], [-4.392849092633434, 58.03052760655965, 0.0], [-4.392924550170211, 58.03047308495727, 0.0], [-4.392927784738747, 58.03046600489472, 0.0], [-4.392945089777325, 58.030428132127255, 0.0], [-4.393005814628576, 58.03038532570306, 0.0], [-4.393122492236147, 58.03033957096311, 0.0], [-4.39318241266757, 58.03029031024491, 0.0], [-4.393201727927112, 58.03029782154982, 0.0], [-4.39360230029563, 58.030453597453125, 0.0], [-4.39322551358006, 58.03074632445732, 0.0], [-4.393050325992401, 58.03085892528217, 0.0], [-4.39281050752574, 58.03076634981666, 0.0], [-4.392760920515554, 58.03074794983966, 0.0], [-4.392643790488051, 58.030704486240595, 0.0], [-4.392596868049938, 58.03068707478101, 0.0], [-4.392624572793479, 58.030668224013894, 0.0], [-4.392654860789908, 58.03064240606799, 0.0]]], ""type"": ""Polygon""}",30/01/2026,LAIRG SUBSTATION,132000
